manifest_version,ID_marked,split_group_id,split,source_prefix,n_observed_targets
1,S-12,record:S-12,train,S,2
1,S-13,record:S-13,train,S,2
1,S-14,record:S-14,train,S,2
1,S-15,record:S-15,train,S,2
1,S-16,record:S-16,train,S,2
1,S-17,record:S-17,train,S,2
1,S-2,record:S-2,train,S,2
1,S-21,record:S-21,train,S,2
1,S-22,record:S-22,train,S,2
1,S-24,record:S-24,train,S,2
1,S-26,record:S-26,train,S,2
1,S-28,record:S-28,train,S,2
1,S-29,record:S-29,train,S,2
1,S-3,record:S-3,train,S,2
1,S-30,record:S-30,train,S,2
1,S-31,record:S-31,train,S,2
1,S-32,record:S-32,train,S,2
1,S-33,record:S-33,train,S,2
1,S-34,record:S-34,train,S,2
1,S-35,record:S-35,train,S,2
1,S-36,record:S-36,train,S,2
1,S-38,record:S-38,train,S,2
1,S-4,record:S-4,train,S,2
1,S-40,record:S-40,train,S,2
1,S-41,record:S-41,train,S,2
1,S-42,record:S-42,train,S,2
1,S-44,record:S-44,train,S,2
1,S-45,record:S-45,train,S,2
1,S-46,record:S-46,train,S,2
1,S-6,record:S-6,train,S,2
1,S-7,record:S-7,train,S,2
1,B-138,record:B-138,val,B,3
1,B-179,record:B-179,val,B,4
1,B-213,record:B-213,val,B,5
1,B-237,record:B-237,val,B,5
1,B-263,record:B-263,val,B,5
1,B-312,record:B-312,val,B,3
1,B-316,record:B-316,val,B,5
1,B-318,record:B-318,val,B,5
1,B-322,record:B-322,val,B,4
1,B-327,record:B-327,val,B,5
1,B-470,record:B-470,val,B,3
1,B-473,record:B-473,val,B,4
1,B-477,record:B-477,val,B,4
1,B-523,record:B-523,val,B,4
1,B-526,record:B-526,val,B,5
1,B-529,record:B-529,val,B,5
1,B-705,record:B-705,val,B,4
1,B-776,record:B-776,val,B,2
1,B-845,record:B-845,val,B,2
1,B-846,record:B-846,val,B,4
1,B-849,record:B-849,val,B,5
1,B-851,record:B-851,val,B,5
1,B-856,record:B-856,val,B,5
1,B-862,record:B-862,val,B,5
1,B-871,record:B-871,val,B,5
1,B-875,record:B-875,val,B,5
1,B-879,record:B-879,val,B,2
1,B-886,record:B-886,val,B,5
1,B-891,record:B-891,val,B,3
1,B-903,record:B-903,val,B,2
1,B-906,record:B-906,val,B,4
1,B-907,record:B-907,val,B,4
1,C-574,record:C-574,val,C,4
1,C-576,record:C-576,val,C,4
1,C-597,record:C-597,val,C,2
1,C-624,record:C-624,val,C,4
1,C-632,record:C-632,val,C,4
1,C-636,record:C-636,val,C,4
1,C-645,record:C-645,val,C,4
1,C-661,record:C-661,val,C,4
1,C-664,record:C-664,val,C,4
1,C-670,record:C-670,val,C,4
1,C-679,record:C-679,val,C,4
1,C-687,record:C-687,val,C,4
1,C-692,record:C-692,val,C,4
1,C-695,record:C-695,val,C,4
1,C-703,record:C-703,val,C,4
1,C-704,record:C-704,val,C,4
1,C-710,record:C-710,val,C,4
1,C-723,record:C-723,val,C,4
1,C-731,record:C-731,val,C,4
1,C-745,record:C-745,val,C,4
1,C-755,record:C-755,val,C,4
1,C-775,record:C-775,val,C,2
1,C-778,record:C-778,val,C,2
1,C-793,record:C-793,val,C,2
1,C-803,record:C-803,val,C,4
1,C-809,record:C-809,val,C,4
1,C-813,record:C-813,val,C,4
1,G-1101,record:G-1101,val,G,3
1,G-1275,record:G-1275,val,G,4
1,G-1286,record:G-1286,val,G,3
1,G-1287,record:G-1287,val,G,4
1,G-310,record:G-310,val,G,2
1,G-395,record:G-395,val,G,2
1,G-458,record:G-458,val,G,2
1,G-459,record:G-459,val,G,3
1,G-463,record:G-463,val,G,2
1,N-1003,record:N-1003,val,N,5
1,N-1009,record:N-1009,val,N,3
1,N-1011,record:N-1011,val,N,3
1,N-1013,record:N-1013,val,N,3
1,N-1016,record:N-1016,val,N,3
1,N-1017,record:N-1017,val,N,3
1,N-1026,record:N-1026,val,N,3
1,N-1029,record:N-1029,val,N,3
1,N-1037,record:N-1037,val,N,3
1,N-1040,record:N-1040,val,N,3
1,N-1041,record:N-1041,val,N,4
1,N-1052,record:N-1052,val,N,3
1,N-1055,record:N-1055,val,N,3
1,N-1064,record:N-1064,val,N,3
1,N-1090,record:N-1090,val,N,3
1,N-1091,record:N-1091,val,N,3
1,N-11,record:N-11,val,N,2
1,N-1100,record:N-1100,val,N,3
1,N-1102,record:N-1102,val,N,3
1,N-1107,record:N-1107,val,N,3
1,N-1132,record:N-1132,val,N,3
1,N-1135,record:N-1135,val,N,3
1,N-1141,record:N-1141,val,N,3
1,N-1147,record:N-1147,val,N,3
1,N-1150,record:N-1150,val,N,3
1,N-1154,record:N-1154,val,N,3
1,N-1158,record:N-1158,val,N,3
1,N-1159,record:N-1159,val,N,3
1,N-1167,record:N-1167,val,N,3
1,N-1182,record:N-1182,val,N,2
1,N-1186,record:N-1186,val,N,2
1,N-1189,record:N-1189,val,N,2
1,N-1194,record:N-1194,val,N,2
1,N-1196,record:N-1196,val,N,2
1,N-1200,record:N-1200,val,N,2
1,N-1216,record:N-1216,val,N,2
1,N-1217,record:N-1217,val,N,2
1,N-1218,record:N-1218,val,N,2
1,N-1265,record:N-1265,val,N,2
1,N-141,record:N-141,val,N,4
1,N-142,record:N-142,val,N,4
1,N-149,record:N-149,val,N,2
1,N-160,record:N-160,val,N,2
1,N-1658,record:N-1658,val,N,3
1,N-1659,record:N-1659,val,N,3
1,N-1660,record:N-1660,val,N,2
1,N-1674,record:N-1674,val,N,3
1,N-1675,record:N-1675,val,N,2
1,N-1679,record:N-1679,val,N,4
1,N-1680,record:N-1680,val,N,2
1,N-1699,record:N-1699,val,N,2
1,N-170,record:N-170,val,N,2
1,N-1701,record:N-1701,val,N,3
1,N-1706,record:N-1706,val,N,2
1,N-171,record:N-171,val,N,3
1,N-1717,record:N-1717,val,N,2
1,N-1727,record:N-1727,val,N,2
1,N-1728,record:N-1728,val,N,2
1,N-1742,record:N-1742,val,N,2
1,N-1747,record:N-1747,val,N,3
1,N-1752,record:N-1752,val,N,2
1,N-1764,record:N-1764,val,N,2
1,N-1766,record:N-1766,val,N,2
1,N-1774,record:N-1774,val,N,2
1,N-1792,record:N-1792,val,N,3
1,N-1796,record:N-1796,val,N,2
1,N-180,record:N-180,val,N,3
1,N-1810,record:N-1810,val,N,2
1,N-1813,record:N-1813,val,N,2
1,N-1820,record:N-1820,val,N,2
1,N-1825,record:N-1825,val,N,4
1,N-1827,record:N-1827,val,N,3
1,N-1834,record:N-1834,val,N,2
1,N-1842,record:N-1842,val,N,3
1,N-185,record:N-185,val,N,4
1,N-1850,record:N-1850,val,N,2
1,N-1878,record:N-1878,val,N,2
1,N-188,record:N-188,val,N,3
1,N-1889,record:N-1889,val,N,4
1,N-189,record:N-189,val,N,2
1,N-190,record:N-190,val,N,3
1,N-1905,record:N-1905,val,N,2
1,N-1908,record:N-1908,val,N,3
1,N-1909,record:N-1909,val,N,2
1,N-1912,record:N-1912,val,N,3
1,N-193,record:N-193,val,N,2
1,N-1930,record:N-1930,val,N,3
1,N-1935,record:N-1935,val,N,4
1,N-1938,record:N-1938,val,N,3
1,N-1941,record:N-1941,val,N,2
1,N-1948,record:N-1948,val,N,5
1,N-1950,record:N-1950,val,N,5
1,N-1952,record:N-1952,val,N,5
1,N-196,record:N-196,val,N,2
1,N-197,record:N-197,val,N,3
1,N-1993,record:N-1993,val,N,5
1,N-1996,record:N-1996,val,N,5
1,N-2000,record:N-2000,val,N,5
1,N-2003,record:N-2003,val,N,5
1,N-2014,record:N-2014,val,N,5
1,N-2023,record:N-2023,val,N,5
1,N-2025,record:N-2025,val,N,5
1,N-2047,record:N-2047,val,N,5
1,N-2048,record:N-2048,val,N,5
1,N-2057,record:N-2057,val,N,5
1,N-2058,record:N-2058,val,N,5
1,N-2070,record:N-2070,val,N,5
1,N-2080,record:N-2080,val,N,5
1,N-2095,record:N-2095,val,N,5
1,N-2101,record:N-2101,val,N,5
1,N-2104,record:N-2104,val,N,5
1,N-211,record:N-211,val,N,3
1,N-2115,record:N-2115,val,N,4
1,N-2117,record:N-2117,val,N,5
1,N-212,record:N-212,val,N,3
1,N-2128,record:N-2128,val,N,5
1,N-2132,record:N-2132,val,N,5
1,N-2135,record:N-2135,val,N,5
1,N-2139,record:N-2139,val,N,5
1,N-2148,record:N-2148,val,N,5
1,N-2151,record:N-2151,val,N,5
1,N-2160,record:N-2160,val,N,5
1,N-2164,record:N-2164,val,N,5
1,N-2186,record:N-2186,val,N,5
1,N-2188,record:N-2188,val,N,5
1,N-2189,record:N-2189,val,N,5
1,N-2192,record:N-2192,val,N,5
1,N-2197,record:N-2197,val,N,5
1,N-2199,record:N-2199,val,N,5
1,N-2206,record:N-2206,val,N,5
1,N-2208,record:N-2208,val,N,5
1,N-2210,record:N-2210,val,N,5
1,N-222,record:N-222,val,N,3
1,N-2227,record:N-2227,val,N,5
1,N-2230,record:N-2230,val,N,5
1,N-2233,record:N-2233,val,N,5
1,N-2237,record:N-2237,val,N,5
1,N-2241,record:N-2241,val,N,5
1,N-2242,record:N-2242,val,N,5
1,N-225,record:N-225,val,N,2
1,N-2263,record:N-2263,val,N,3
1,N-2270,record:N-2270,val,N,2
1,N-2273,record:N-2273,val,N,3
1,N-2288,record:N-2288,val,N,3
1,N-2291,record:N-2291,val,N,3
1,N-2292,record:N-2292,val,N,3
1,N-2301,record:N-2301,val,N,3
1,N-2316,record:N-2316,val,N,5
1,N-2326,record:N-2326,val,N,2
1,N-2336,record:N-2336,val,N,3
1,N-2339,record:N-2339,val,N,5
1,N-2340,record:N-2340,val,N,5
1,N-2346,record:N-2346,val,N,3
1,N-235,record:N-235,val,N,2
1,N-2350,record:N-2350,val,N,5
1,N-2358,record:N-2358,val,N,3
1,N-2360,record:N-2360,val,N,5
1,N-2366,record:N-2366,val,N,3
1,N-239,record:N-239,val,N,4
1,N-2393,record:N-2393,val,N,4
1,N-2397,record:N-2397,val,N,2
1,N-2399,record:N-2399,val,N,3
1,N-240,record:N-240,val,N,2
1,N-2401,record:N-2401,val,N,2
1,N-2406,record:N-2406,val,N,3
1,N-241,record:N-241,val,N,3
1,N-2411,record:N-2411,val,N,3
1,N-2423,record:N-2423,val,N,3
1,N-2424,record:N-2424,val,N,2
1,N-2448,record:N-2448,val,N,2
1,N-2459,record:N-2459,val,N,3
1,N-2462,record:N-2462,val,N,2
1,N-2463,record:N-2463,val,N,2
1,N-2467,record:N-2467,val,N,2
1,N-2471,record:N-2471,val,N,3
1,N-2484,record:N-2484,val,N,3
1,N-2489,record:N-2489,val,N,2
1,N-2490,record:N-2490,val,N,3
1,N-2504,record:N-2504,val,N,2
1,N-2506,record:N-2506,val,N,2
1,N-2516,record:N-2516,val,N,3
1,N-255,record:N-255,val,N,3
1,N-2616,record:N-2616,val,N,4
1,N-2617,record:N-2617,val,N,4
1,N-2622,record:N-2622,val,N,2
1,N-2624,record:N-2624,val,N,2
1,N-2629,record:N-2629,val,N,2
1,N-266,record:N-266,val,N,3
1,N-2677,record:N-2677,val,N,5
1,N-309,record:N-309,val,N,2
1,N-324,record:N-324,val,N,2
1,N-338,record:N-338,val,N,4
1,N-343,record:N-343,val,N,5
1,N-348,record:N-348,val,N,5
1,N-361,record:N-361,val,N,5
1,N-373,record:N-373,val,N,5
1,N-374,record:N-374,val,N,5
1,N-384,record:N-384,val,N,5
1,N-388,record:N-388,val,N,5
1,N-406,record:N-406,val,N,5
1,N-410,record:N-410,val,N,5
1,N-414,record:N-414,val,N,5
1,N-415,record:N-415,val,N,5
1,N-421,record:N-421,val,N,5
1,N-422,record:N-422,val,N,5
1,N-424,record:N-424,val,N,5
1,N-425,record:N-425,val,N,5
1,N-426,record:N-426,val,N,5
1,N-427,record:N-427,val,N,5
1,N-428,record:N-428,val,N,5
1,N-430,record:N-430,val,N,5
1,N-432,record:N-432,val,N,5
1,N-434,record:N-434,val,N,5
1,N-436,record:N-436,val,N,5
1,N-438,record:N-438,val,N,5
1,N-439,record:N-439,val,N,5
1,N-458,record:N-458,val,N,5
1,N-460,record:N-460,val,N,5
1,N-463,record:N-463,val,N,5
1,N-471,record:N-471,val,N,4
1,N-473,record:N-473,val,N,3
1,N-483,record:N-483,val,N,4
1,N-484,record:N-484,val,N,4
1,N-490,record:N-490,val,N,4
1,N-493,record:N-493,val,N,4
1,N-51,record:N-51,val,N,4
1,N-517,record:N-517,val,N,4
1,N-52,record:N-52,val,N,4
1,N-520,record:N-520,val,N,4
1,N-525,record:N-525,val,N,4
1,N-541,record:N-541,val,N,5
1,N-544,record:N-544,val,N,5
1,N-550,record:N-550,val,N,5
1,N-560,record:N-560,val,N,3
1,N-565,record:N-565,val,N,5
1,N-567,record:N-567,val,N,5
1,N-578,record:N-578,val,N,5
1,N-579,record:N-579,val,N,5
1,N-580,record:N-580,val,N,5
1,N-591,record:N-591,val,N,5
1,N-614,record:N-614,val,N,5
1,N-634,record:N-634,val,N,5
1,N-640,record:N-640,val,N,5
1,N-641,record:N-641,val,N,5
1,N-645,record:N-645,val,N,5
1,N-651,record:N-651,val,N,5
1,N-663,record:N-663,val,N,5
1,N-665,record:N-665,val,N,5
1,N-667,record:N-667,val,N,5
1,N-668,record:N-668,val,N,5
1,N-673,record:N-673,val,N,5
1,N-679,record:N-679,val,N,5
1,N-682,record:N-682,val,N,5
1,N-688,record:N-688,val,N,5
1,N-691,record:N-691,val,N,5
1,N-708,record:N-708,val,N,5
1,N-712,record:N-712,val,N,5
1,N-713,record:N-713,val,N,5
1,N-723,record:N-723,val,N,5
1,N-725,record:N-725,val,N,5
1,N-732,record:N-732,val,N,5
1,N-738,record:N-738,val,N,5
1,N-766,record:N-766,val,N,5
1,N-769,record:N-769,val,N,5
1,N-775,record:N-775,val,N,5
1,N-779,record:N-779,val,N,4
1,N-780,record:N-780,val,N,5
1,N-793,record:N-793,val,N,5
1,N-794,record:N-794,val,N,5
1,N-796,record:N-796,val,N,5
1,N-803,record:N-803,val,N,5
1,N-806,record:N-806,val,N,5
1,N-819,record:N-819,val,N,4
1,N-821,record:N-821,val,N,5
1,N-823,record:N-823,val,N,5
1,N-845,record:N-845,val,N,2
1,N-846,record:N-846,val,N,2
1,N-861,record:N-861,val,N,2
1,N-865,record:N-865,val,N,2
1,N-867,record:N-867,val,N,2
1,N-872,record:N-872,val,N,2
1,N-876,record:N-876,val,N,5
1,N-882,record:N-882,val,N,5
1,N-885,record:N-885,val,N,5
1,N-886,record:N-886,val,N,5
1,N-894,record:N-894,val,N,5
1,N-910,record:N-910,val,N,5
1,N-911,record:N-911,val,N,5
1,N-919,record:N-919,val,N,5
1,N-925,record:N-925,val,N,5
1,N-933,record:N-933,val,N,5
1,N-935,record:N-935,val,N,5
1,N-94,record:N-94,val,N,5
1,N-946,record:N-946,val,N,5
1,N-949,record:N-949,val,N,5
1,N-966,record:N-966,val,N,5
1,N-972,record:N-972,val,N,5
1,N-979,record:N-979,val,N,5
1,N-990,record:N-990,val,N,5
1,N-997,record:N-997,val,N,5
1,R-101,record:R-101,val,R,2
1,R-102,record:R-102,val,R,2
1,R-108,record:R-108,val,R,3
1,R-125,record:R-125,val,R,4
1,R-137,record:R-137,val,R,4
1,R-146,record:R-146,val,R,4
1,R-153,record:R-153,val,R,4
1,R-154,record:R-154,val,R,4
1,R-182,record:R-182,val,R,2
1,R-189,record:R-189,val,R,2
1,R-197,record:R-197,val,R,2
1,R-208,record:R-208,val,R,2
1,R-218,record:R-218,val,R,2
1,R-283,record:R-283,val,R,2
1,R-285,record:R-285,val,R,2
1,R-294,record:R-294,val,R,3
1,R-299,record:R-299,val,R,3
1,R-36,record:R-36,val,R,3
1,R-51,record:R-51,val,R,3
1,R-56,record:R-56,val,R,3
1,R-93,record:R-93,val,R,2
1,S-18,record:S-18,val,S,2
1,S-19,record:S-19,val,S,2
1,S-25,record:S-25,val,S,2
1,S-27,record:S-27,val,S,2
1,S-37,record:S-37,val,S,2
1,S-5,record:S-5,val,S,2
1,S-9,record:S-9,val,S,2
